year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
1979,House,96,1,11,H.R.,3919,HR3919-96,Energy III - Oil Industry Profits,motion to recommit,1979-06-28,Rejected,186,229,N,Y=Wrong; N=Right,281,https://voteview.com/rollcall/RH0960281,,4,"The intent of the windfall profits bill was to tax a major portion of the excess oil company profits resulting from decontrol. The new tax revenues would be used for programs encouraging conservation, developing alternative energy sources, mass transit and aid to low-income families unable to pay skyrocketing home heating oil costs. The oil industry pushed hard to have the billions in windfall profits ""plowed back"" to the companies. This scheme was proposed by Rep. Barber Conable (R-N.Y.) when he tried to recommit the windfall profits tax bill to committee with instructions to include the ""plowback"" provision. The House rejected his motion, 186-229, on June 28. For - Wrong. Against - Right."
1979,House,96,1,12,H.R.,3000,HR3000-96,Energy IV - Oil Price Decontrol,amendment,1979-10-11,Rejected,135,257,Y,Y=Right; N=Wrong,495,https://voteview.com/rollcall/RH0960495,,4,"The double-digit inflation of 1978 was fueled primarily by skyrocketing energy costs. Making matters worse was President Carter's decision to phase out federal price controls on domestic oil which will result in consumers paying an additional $1.1 trillion over the next decade. For a family of four, this will mean an average fuel cost increase of nearly $20,000 in the next ten years. During debate on a Dept. of Energy funding bill, Rep. Toby Moffett (D-Conn.) offered an amendment to clamp controls back on crude oil. By 135-257 on Oct. 11, the House voted with big oil and against American consumers. The AFL-CIO urged grass roots activities on this vote. For - Right. Against - Wrong."
1979,House,96,1,13,H.R.,3930,HR3930-96,Energy V - Oil Industry Monopoly,amendment,1979-06-26,Rejected,127,263,Y,Y=Right; N=Wrong,261,https://voteview.com/rollcall/RH0960261,,4,"The tentacles of the oil industry exert excessive monopoly power over U.S. energy sources. For example, the top 20 oil companies control 94 percent of crude oil reserves, over 75 percent of well production, 84 percent of refining capacity, 92 percent of pipeline shipments and over 80 percent of the retail outlets. This same cartel also controls, in other energy areas, 40 percent of leased coal reserves, over 70 percent of natural gas supply and more than 50 percent of uranium stock. Big oil is also getting heavily involved in solar and geothermal energy production. In 1979, Congress considered legislation to provide federal funds encouraging development of synthetic fuels. Rep. Morris Udall (D-Ariz.) proposed an amendment to keep the largest eight oil companies from monopolizing this new potential energy source. The House rejected the Udall amendment, 127-263, on June 26. For - Right. Against - Wrong."
1979,House,96,1,14,H.R.,4034,HR4034-96,Energy VI - Alaskan Oil Exports,amendment,1979-09-25,Rejected,61,340,N,Y=Wrong; N=Right,462,https://voteview.com/rollcall/RH0960462,,4,"The energy crisis of 1979 could have gotten far worse had the Congress approved a proposal to allow the oil industry to export Alaskan oil. This would have saved oil companies transportation costs, but would have done nothing to lower U.S. oil prices. The proposal would have chilled new U.S. refinery construction and potential for a California-Texas pipeline. The AFL-CIO and consumer groups vigorously fought this scheme at a time when oil and gas shortages were already driving up energy costs and threatening workers' living standards and the U.S. economy. The House faced the issue in an export policy bill, which contained safeguards prohibiting Alaskan oil exports unless consumers benefitted. An effort by Rep. William Dannemeyer (R-Calif.) to weaken these protections was soundly defeated, 61-340, on Sept. 25. The AFL-CIO urged grass roots activities on this vote. For - Wrong. Against - Right."
1979,House,96,1,15,H.R.,2444,HR2444-96,Education Department,passage,1979-07-11,Passed,210,206,N,Y=Wrong; N=Right,289,https://voteview.com/rollcall/RH0960289,,4,"The AFL-CIO opposed a Carter Administration bill to establish a separate Cabinet-level Dept. of Education because it would isolate education concerns from closely related issues such as child care, health services and income maintenance. Further, the proposed bill failed to bring a number of major education programs such as Headstart and veterans' education under the new agency. Federal education policy until now has been the responsibility of the Dept. of Health, Education & Welfare. The House approved the Dept. of Education bill, 210-206, on July 11. The AFL-CIO urged grass roots activities on this vote. For - Wrong. Against - Right."
1979,House,96,1,16,H.J.Res.,74,HJRES74-96,Civil Rights,passage,1979-07-24,Rejected,208,216,N,Y=Wrong; N=Right,341,https://voteview.com/rollcall/RH0960341,tally 209-216 -> 208-216 per Voteview roll 341,5,"The AFL-CIO has supported the use of busing as a last resort to overcome clear patterns of school segregation and to assure equal educational opportunity. In 1979, Rep. Ron Mottl (D-Ohio) introduced a constitutional amendment to ban busing. The AFL-CIO opposed this measure as an attack on the purpose of the Constitution, as well as on the 25-year struggle to overcome the effects of enforced school segregation. Mottl succeeded in securing the signatures of a majority of House members on a petition to discharge the amendment from the House Judiciary Committee. However, intensive lobbying by the AFL-CIO, civil rights, education and other groups turned the tide as the House, by a 209-216 vote on July 24, not only failed to gain the two-thirds vote necessary for a constitutional amendment, but provided a majority against the proposal. The AFL-CIO urged grass roots activities on this vote. For - Wrong. Against - Right."
1979,House,96,1,17,H.R.,4439,HR4439-96,Rhodesian Sanctions,amendment,1979-06-28,Rejected,147,242,N,Y=Wrong; N=Right,282,https://voteview.com/rollcall/RH0960282,,5,"The AFL-CIO has repeatedly opposed efforts by congressional conservatives to end prematurely U.S. compliance with the United Nations trade and economic sanctions against the Rhodesian government. The installation of a new government in June 1979 brought hope of eventual majority rule and full democratic rights in Rhodesia. Until real progress is made in reaching these goals, the AFL-CIO and the Carter Administration oppose efforts to unilaterally lift economic sanctions. During House debate on Rhodesian policy, Rep. William Broomfield (R-Mich.) offered an amendment to cripple the President's authority to maintain the sanctions as leverage on the new Rhodesian government. His effort was rejected, 147-242, on June 28. For - Wrong. Against - Right."
1979,House,96,1,18,H.Res.,157,HRES157-96,Balance the Federal Budget,previous question,1979-03-15,Agreed to,201,199,Y,Y=Right; N=Wrong,36,https://voteview.com/rollcall/RH0960036,,5,"In 1979, conservatives launched a campaign to force Congress to balance the federal budget, regardless of economic conditions. A balanced budget requirement would prohibit federal spending that exceeds federal revenues. Without the option of deficit spending, recessions could easily turn into depressions as economic stimulus programs, including public works, public service jobs, mass transit, housing, etc., could lead to an unbalanced budget and, therefore, would be outlawed. A key fight on the balanced budget requirement came when Rep. Phil Gramm (D-Tex.), proposed an amendment mandating a balanced budget by 1981 unless two-thirds of the House and Senate voided the requirement. This would have effectively left a legislative minority in control of federal fiscal policy. The House on Mar. 15 killed the amendment by narrowly upholding, 201-199, the debate rule blocking consideration. For the rule - Right. Against the rule - Wrong."
1979,House,96,1,19,H.Con.Res.,107,HCONRES107-96,Federal Budget,amendment,1979-05-09,Rejected,198,218,N,Y=Wrong; N=Right,123,https://voteview.com/rollcall/RH0960123,,5,"The 1974 Budget Act requires Congress to set federal spending goals. The initial step in that procedure - the first budget resolution - establishes spending targets for the next fiscal year and must be enacted by May 15 of each year. During debate on the first budget resolution for fiscal year 1980, the House fought off repeated conservative attempts to cut back spending for human needs in such program areas as health, education and jobs. The key vote came on an amendment by Rep. Majorie Holt (R-Md.) to slash over $6 billion in non-defense spending, primarily in social programs. The House rejected the Holt amendment, 198-218, on May 9. The AFL-CIO urged grass roots activities on this vote. For - Wrong. Against - Right."
1979,House,96,1,20,H.Con.Res.,107,HCONRES107-96,Food Stamps,amendment,1979-05-09,Rejected,147,276,N,Y=Wrong; N=Right,120,https://voteview.com/rollcall/RH0960120,,5,"The food stamp program has been the major federal weapon in the war on hunger. By the end of 1978 the program was helping some 15.6 million poor people. In 1979, conservatives targeted this much-needed food assistance program in their drive to ax federal spending for human services. Rep. Thomas Coleman (R-Mo.) offered an amendment to slash some $650 million from the food stamp program. The House rejected the proposal, 147-276, on May 9. For - Wrong. Against - Right."
