year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description,source_csv,also_scored_in
2008,House,110,2,6,H.R.,5613,HR5613-110,Medicaid Regulations,passage,2008-04-23,Passed,349,62,Y,Y=Right; N=Wrong,1384,https://voteview.com/rollcall/RH1101384,,2,"H.R. 5613—The House voted to place a one-year moratorium on seven Medicaid regulations issued by the Bush administration. The combined effect of these regulations would reduce federal spending on Medicaid by $20 billion over five years, by shifting costs to states and localities for critical Medicaid-reimbursed services. As state deficits grow, states will not be able to absorb these additional costs without cutting access to Medicaid and other state-funded services, including public health programs, education and transportation. The bill passed April 23 by a vote of 349-62 (R: 128-62; D: 221-0). Y=R, N=W",house_2008.csv,
2008,Senate,110,2,3,H.R.,2831,HR2831-110,Lilly Ledbetter Fair Pay Act/Pay Discrimination,cloture,2008-04-23,Rejected,56,42,Y,Y=Right; N=Wrong,552,https://voteview.com/rollcall/RS1100552,,14,"H.R. 2831—The Senate rejected the Fair Pay Restoration Act, a bill that would have restored longstanding protections against pay discrimination that were eliminated by the U.S. Supreme Court in its 2007 Ledbetter v. Goodyear Tire and Rubber decision. Lilly Ledbetter, a Goodyear supervisor, did not learn that she was being paid substantially less than her male colleagues, in violation of the Civil Rights Act of 1964, until she retired after 19 years on the job. The Supreme Court ruled that Ledbetter lost the right to sue 180 days after she received her first paycheck. Prior to this decision, other courts had ruled that each paycheck started the 180-day clock over because each check was fresh evidence of discrimination. The motion to invoke cloture and end a Republican filibuster (60 votes are required to end a filibuster) against the Fair Pay bill failed April 23 by a vote of 56-42 (R: 6-41; D: 48-1; I: 2-0). Y=R, N=W",senate_2008.csv,
2008,House,110,2,7,H.R.,5522,HR5522-110,Combustible Dust Standard,passage,2008-04-30,Passed,247,165,Y,Y=Right; N=Wrong,1408,https://voteview.com/rollcall/RH1101408,,3,"H.R. 5522—Responding to the tragic explosion Feb. 7 at the Imperial Sugar Refinery in Port Wentworth, Ga., that claimed the lives of 13 workers, the House passed a bill requiring the Occupational Safety and Health Administration (OSHA) to adopt an emergency standard to regulate combustible industrial dusts that can build up to hazardous levels and cause deadly explosions. Workplace safety experts, including the U.S. Chemical Safety Board in 2006, long have called for a combustible dust standard. But OSHA has failed to act. The bill passed April 30 by a vote of 247-165 (R: 22-165; D: 225-0). Y=R, N=W",house_2008.csv,
2008,House,110,2,8,H.R.,3221,HR3221-110,Foreclosure Prevention,passage,2008-05-08,Passed,266,154,Y,Y=Right; N=Wrong,1476,https://voteview.com/rollcall/RH1101476,,3,"H.R. 3221—The House passed a housing relief bill designed to help families facing foreclosure. The Foreclosure Prevention Act would provide $300 billion in government loan guarantees to help at-risk borrowers refinance their home mortgages at more favorable terms. The program would allow families to stay in their homes, protect the integrity of neighborhoods and help stabilize the housing market. The bill passed May 8 by a vote of 266-154 (R: 39-154; D: 227-0). Y=R, N=W",house_2008.csv,
2008,Senate,110,2,4,H.R.,980,HR980-110,Collective Bargaining for Public Safety Workers,cloture,2008-05-13,Agreed to,69,29,Y,Y=Right; N=Wrong,568,https://voteview.com/rollcall/RS1100568,,14,"H.R. 980—The Senate voted to end a Republican filibuster against a bill expanding collective bargaining rights for public safety employees. The bill would provide firefighters, police officers and emergency medical personnel with the right to bargain over wages, hours and working conditions; a right denied them in nearly half the states. The motion to invoke cloture and end the filibuster (60 votes are required to end a filibuster) passed May 13 by a vote of 69-29. (R: 18-29; D: 49-0; I: 2-0). Y=R, N=W",senate_2008.csv,
2008,House,110,2,9,H.R.,2642,HR2642-110,Extension of Unemployment Benefits,passage,2008-05-15,Passed,256,166,Y,Y=Right; N=Wrong,1505,https://voteview.com/rollcall/RH1101505,,3,"H.R. 2642—The House adopted an amendment to the legislation funding the wars in Iraq and Afghanistan that would provide 13 weeks of unemployment benefits for jobless workers in every state, plus 13 additional weeks of benefits for jobless workers in “high unemployment” states with at least 6 percent unemployment. The amendment passed May 15 by a vote of 256-166 (R: 32-159; D: 224-7). Y=R, N=W",house_2008.csv,
2008,Senate,110,2,5,H.R.,2642,HR2642-110,Unemployment Benefits Extension,passage,2008-05-22,Passed,75,22,Y,Y=Right; N=Wrong,579,https://voteview.com/rollcall/RS1100579,,14,"H.R. 2642—Earlier in the year, Senate Republicans successfully blocked efforts to include an extension of unemployment benefits as part of the economic stimulus package. An amendment that would provide 13 additional weeks of unemployment benefits for jobless workers in every state, plus another 13 weeks of additional benefits for jobless workers in “high unemployment” states with at least 6 percent unemployment was approved as part of the legislation funding the wars in Iraq and Afghanistan. The amendment passed May 22 by a vote of 75-22 (R: 25-22; D: 48-0; I: 2-0). Y=R, N=W",senate_2008.csv,
2008,House,110,2,10,H.R.,5749,HR5749-110,Extension of Unemployment Benefits,passage,2008-06-11,Rejected,279,144,Y,Y=Right; N=Wrong,1578,https://voteview.com/rollcall/RH1101578,,3,"H.R. 5749—President Bush threatened to veto the legislation funding the wars in Iraq and Afghanistan over a provision providing 13 weeks of unemployment benefits for jobless workers in every state, plus another 13 weeks of additional benefits for jobless workers in “high unemployment” states. To gauge support for possible veto override, the House considered the unemployment benefits extension separately under a procedure requiring a two-thirds supermajority to pass, the same margin needed to override a veto. The House failed to muster the necessary two-thirds supermajority June 11 but voted by a vote of 279-144 in favor of the bill (R: 49-144; D: 230-0). Y=R, N=W",house_2008.csv,
2008,House,110,2,11,H.R.,5781,HR5781-110,Parental Leave,passage,2008-06-19,Passed,278,146,Y,Y=Right; N=Wrong,1603,https://voteview.com/rollcall/RH1101603,,3,"H.R. 5781—The Family and Medical Leave Act guarantees workers time off to care for newborn or newly adopted children, among other provisions, but it is unpaid leave. More and more private-sector employers provide paid parental leave. The Federal Employees Paid Parental Leave Act provides all federal employees with four weeks of paid leave to enable parents to stay at home with newborn infants or newly adopted children. The bill passed June 19 by a vote of 278-146 (R: 50-145; D: 228-1). Y=R, N=W",house_2008.csv,
2008,House,110,2,12,H.R.,6331,HR6331-110,Medicare Improvements,passage,2008-06-24,Passed,355,59,Y,Y=Right; N=Wrong,1618,https://voteview.com/rollcall/RH1101618,,3,"H.R. 6331—The Medicare Improvements for Patients and Providers Act strengthens Medicare by updating asset levels that have prevented many low-income seniors from obtaining affordable health care; added benefits for preventative care and mental health services; and allowed many enrollees in private-fee-for-service plans to maintain access to their existing doctor or hospital. It also stops pending cuts in payments to doctors who treat Medicare patients. The bill passed June 24 by a vote of 355-59 (R: 129-59; D: 226-0). Y=R, N=W",house_2008.csv,
2008,Senate,110,2,6,H.R.,6331,HR6331-110,Medicare Improvements,cloture,2008-06-26,Rejected,58,40,Y,Y=Right; N=Wrong,602,https://voteview.com/rollcall/RS1100602,,14,"H.R. 6331—Senate Republican leaders staged a filibuster against legislation that that would have strengthened Medicare by updating asset levels that have prevented many low-income seniors from obtaining affordable health care; added benefits for preventative care and mental health services; and allowed many enrollees in private-fee-for-service plans to maintain access to their existing doctor or hospital. It also would have stopped pending cuts in payments to doctors who treat Medicare patients. The motion to end the filibuster (60 votes are required to end a filibuster) failed June 26 by a vote of 58-40 (R: 9-39; D: 47-1; I: 2-0). Y=R, N=W",senate_2008.csv,
2008,Senate,110,2,7,H.R.,2642,HR2642-110,Unemployment Benefits Extension,passage,2008-06-26,Passed,92,6,Y,Y=Right; N=Wrong,604,https://voteview.com/rollcall/RS1100604,,15,"H.R. 2642—The Bush administration threatened to veto the legislation funding the wars in Iraq and Afghanistan. Bush objected to an earlier amendment that would provide 13 additional weeks of unemployment benefits for jobless workers in every state, plus another 13 weeks of additional benefits for jobless workers in “high unemployment” states. Bush dropped his veto threat after Senate leaders agreed to introduce a new extended benefits amendment without the additional 13 weeks for workers in “high unemployment” states. The amendment passed June 26 by a vote of 92-6 (R: 42-6; D: 48-0; I: 2-0). Y=R, N=W",senate_2008.csv,
2008,Senate,110,2,8,S.,3268,S3268-110,Energy Speculation,cloture,2008-07-25,Rejected,50,43,Y,Y=Right; N=Wrong,626,https://voteview.com/rollcall/RS1100626,,15,"S. 3268—The Stop Excessive Energy Speculation Act of 2008 would have reduced excessive speculation in the oil markets by increasing resources and authority needed by the Commodity Futures Trading Commission (CFTC) to detect, prevent and punish price speculation with respect to energy commodities. According to recent testimony before Congress, as much as 33 percent to 45 percent of the increase is gas prices is related to excessive speculation. Republicans filibustered the bill, and the motion to end the filibuster (60 votes are required) failed July 25 by a vote of 50-43 (R: 2-42; D: 46-1: I: 2-0). Y=R, N=W",senate_2008.csv,
2008,House,110,2,13,H.R.,1338,HR1338-110,Paycheck Fairness Act,passage,2008-07-31,Passed,247,178,Y,Y=Right; N=Wrong,1731,https://voteview.com/rollcall/RH1101731,,3,"H.R. 1338—The Paycheck Fairness Act would require employers to demonstrate that wage gaps between men and women doing the same work are truly a result of factors other than sex, and would prohibit retaliation against workers who share salary information or inquire about their employer’s wage practices. H.R. 1338 also amends the Equal Pay Act to allow the same remedies and class-action procedures available for other civil rights claims. The Paycheck Fairness Act passed the House July 31 by a vote of 247-178 (R: 14-178; D: 233-0). Y=R, N=W",house_2008.csv,
2008,House,110,2,14,H.R.,7110,HR7110-110,Economic Stimulus,passage,2008-09-26,Passed,264,158,Y,Y=Right; N=Wrong,1835,https://voteview.com/rollcall/RH1101835,,3,"H.R. 7110—As Congress considered a $700 billion bailout for Wall Street, the House also passed an economic recovery and jobs package that included an extension of unemployment insurance, fiscal relief for state and local governments, and a major investment in our nation’s crumbling infrastructure. The bill passed the House September 26 by a vote of 264-158, but later failed in the Senate. (R: 41-150; D 223-8). Y=R, N=W",house_2008.csv,
2008,Senate,110,2,9,S.,3604,S3604-110,Economic Stimulus,cloture,2008-09-26,Rejected,52,42,Y,Y=Right; N=Wrong,648,https://voteview.com/rollcall/RS1100648,,15,"S. 3604—As Congress considered a $700 billion bailout for Wall Street, the House also passed an economic recovery and jobs package that included an extension of unemployment insurance for seven weeks in all states and 13 weeks in “high unemployment” states, fiscal relief for state and local governments, and a major investment in our nation’s crumbling infrastructure. In the Senate, however, the motion to end the filibuster (60 votes are required) led by Republicans failed September 26 by a vote of 52-42 (R: 6-40; D: 44-2; I: 2-0). Y=R, N=W",senate_2008.csv,
2008,House,110,2,15,H.R.,7321,HR7321-110,Auto Industry Bridge Loan,passage,2008-12-10,Passed,237,170,Y,Y=Right; N=Wrong,1865,https://voteview.com/rollcall/RH1101865,,4,"H.R. 7321—The rapidly worsening economy in 2008, growing joblessness, plus the credit and mortgage foreclosure crisis hit the nation's Big Three automakers hard and sales plummeted. The collapse of the three domestic auto companies would be catastrophic for millions of workers and retirees, for the entire U.S. economy, and for countless communities across the nation. In addition to the jobs that would be directly eliminated at GM, Ford and Chrysler, jobs would be lost at dealers and suppliers, manufacturers of steel, glass, plastics, textiles, tires and computer chips, and transportation providers, as well as jobs at retail stores, restaurants, hair salons and local grocery stores. The bill would have authorized emergency bridge loans to the domestic auto companies, in order to prevent a collapse. After the House approved the bill, it was then blocked in the Senate, and the Bush administration decided to use its existing authority under the Troubled Asset Relief Program (TARP) to provide the emergency. The bill passed the House December 10 by a vote of 237-170 (R: 32-150; D: 205-20). Y=R, N=W",house_2008.csv,
2008,Senate,110,2,10,H.R.,7005,HR7005-110,Auto Industry Bridge Loan,cloture,2008-12-11,Rejected,52,35,Y,Y=Right; N=Wrong,657,https://voteview.com/rollcall/RS1100657,,15,"H.R. 7005— The rapidly worsening economy in 2008, growing joblessness, plus the credit and mortgage foreclosure crisis hit the nation's Big Three automakers hard and sales plummeted. The collapse of the three domestic auto companies would be catastrophic for millions of workers and retirees, for the entire U.S. economy, and for countless communities across the nation. In addition to the jobs that would be directly eliminated at GM, Ford and Chrysler, jobs would be lost at dealers and suppliers, manufacturers of steel, glass, plastics, textiles, tires and computer chips, and transportation providers, as well as jobs at retail stores, restaurants, hair salons and local grocery stores. 3 The bill would have authorized emergency bridge loans to the domestic auto companies, in order to prevent a collapse. Senate Republicans mounted a filibuster against the legislation. A motion to end the filibuster (it takes 60 votes to end a filibuster) failed December 11 by a vote of 52-35. (R:10-31; D: 40-4; I-2-0). Y=R, N=W",senate_2008.csv,
2009,House,111,1,1,H.R.,12,HR12-111,Paycheck Fairness Act,passage,2009-01-09,Passed,256,163,Y,Y=Right; N=Wrong,7,https://voteview.com/rollcall/RH1110007,,1,"The Paycheck Fairness Act would require employers to demonstrate that wage gaps between men and women doing the same work are truly a result of factors other than sex, and would prohibit retaliation against workers who share salary information or inquire about their employer's wage practices. It also amends the Equal Pay Act to allow the same remedies and class-action procedures available for other civil rights claims.",house_2009.csv,
2009,House,111,1,2,H.R.,11,HR11-111,Lilly Ledbetter Fair Pay Act of 2009 and Paycheck Fairness Act Amendments,passage,2009-01-09,Passed,247,171,Y,Y=Right; N=Wrong,8,https://voteview.com/rollcall/RH1110008,,1,"Ledbetter v. Goodyear Tire and Rubber. Lilly Ledbetter, a Goodyear Tire Co. supervisor, did not learn that she was being paid substantially less than her male colleagues, in violation of the Civil Rights Act of 1964, until she retired after 19 years on the job. The Supreme Court ruled that Ledbetter lost the right to sue 180 days after she received her first paycheck. Prior to this decision, other courts had ruled that each paycheck started the 180-day clock over because each check was fresh evidence of discrimination.",house_2009.csv,
2009,House,111,1,3,H.R.,2,HR2-111,Children's Health Insurance Program Reauthorization Act of 2009,passage,2009-01-14,Passed,289,139,Y,Y=Right; N=Wrong,15,https://voteview.com/rollcall/RH1110015,,1,"Since the Children's Health Insurance Program (CHIP) was enacted in 1997 with broad bipartisan support, the number of uninsured children has dropped by one-third, even as the rate of uninsured adults has increased steadily. The CHIP reauthorization bill preserves coverage for more than six million children while extending coverage to nearly four million more uninsured children.",house_2009.csv,
2009,Senate,111,1,1,S.,181,S181-111,Amendment to Enact a National Right to Work Law,motion to table,2009-01-22,Agreed to,66,31,Y,Y=Right; N=Wrong,11,https://voteview.com/rollcall/RS1110011,"the printed key matches nothing: no Senate roll call of 22 Jan 2009 is 67-30. The DeMint national right-to-work amendment to S. 181 is roll 11, a motion to table at 66-31 whose own description is 'To preserve and protect the free choice of individual employees to form, join, or assist labor organizations, or to refrain from such activities' - the amendment this record describes. Tally 67-30 -> 66-31: one vote moved from the nay side to the yea side; tally 67-30 -> 66-31 per Voteview roll 11; vote_question 'amendment' -> 'motion to table': the roll call's own question is 'On the Motion to Table'. The scorecard's value was inferred from its prose, which the 11 Aug 2026 review measured at ~8% wrong; result 'Adopted' -> 'Agreed to', which follows the roll call ('Motion to Table Agreed to') and the collection's convention for a motion to table",5,"Sen. Jim Demint (R-S.C.) offered an amendment to the Lilly Ledbetter Fair Pay Act that would have enacted a national ""right-to-work"" law, blocking union-security clauses which ensure that all workers who receive the benefits of union representation and collective bargaining agreements share the costs of maintaining the union. A motion to table (kill) the amendment was agreed to on Jan. 22, 2010.",senate_2009.csv,
2009,Senate,111,1,2,S.,181,S181-111,Amendment to Prohibit Project Labor Agreements,motion to table,2009-01-22,Agreed to,59,38,Y,Y=Right; N=Wrong,13,https://voteview.com/rollcall/RS1110013,"not forced by the (date, tally) key: rolls 12 and 13 are both 59-38 motions to table on S. 181 that day. Roll 13's own description - 'To preserve open competition and Federal Government neutrality towards the labor relations of Federal Government contractors on Federal and federally funded construction projects' - is the Vitter project labor agreement amendment this record describes; roll 12 is about the date of enactment; vote_question 'amendment' -> 'motion to table': the roll call's own question is 'On the Motion to Table'. The scorecard's value was inferred from its prose, which the 11 Aug 2026 review measured at ~8% wrong; result 'Adopted' -> 'Agreed to', which follows the roll call ('Motion to Table Agreed to') and the collection's convention for a motion to table",5,"Sen. David Vitter (R-La.) offered an amendment to the Lilly Ledbetter Fair Pay Act that would have codified President George W. Bush's Executive Order prohibiting the use of project labor agreements (PLA's) on federally assisted construction projects. If the amendment had passed it would have pre-empted President Barack Obama's Executive Order encouraging the use of PLA's. A motion to table (kill) the amendment was agreed to on Jan. 22, 2010.",senate_2009.csv,
2009,Senate,111,1,3,S.,181,S181-111,The Lilly Ledbetter Fair Pay Act,passage,2009-01-22,Passed,61,36,Y,Y=Right; N=Wrong,14,https://voteview.com/rollcall/RS1110014,,5,"The Lilly Ledbetter Fair Pay Act restores longstanding protections against pay discrimination that were eliminated by the U.S. Supreme Court in its 2007 decision, Ledbetter v. Goodyear Tire and Rubber. Lilly Ledbetter, a Goodyear Tire Co. supervisor, did not learn that she was being paid substantially less than her male colleagues, in violation of the Civil Rights Act of 1964, until she retired after 19 years on the job. The Supreme Court ruled that Ledbetter lost the right to sue 180 days after she received her first paycheck. Prior to this decision, other courts had ruled that each paycheck started the 180-day clock over because each check was fresh evidence of discrimination.",senate_2009.csv,
2009,House,111,1,4,H.R.,1,HR1-111,American Recovery and Reinvestment Act of 2009,passage,2009-01-28,Passed,244,188,Y,Y=Right; N=Wrong,45,https://voteview.com/rollcall/RH1110045,,1,"As a first priority of the Obama administration, and a key step toward rebuilding an economy that works for all Americans, the House passed the American Recovery and Reinvestment Act. The investment provisions of the bill are specifically targeted to creating and maintaining jobs, and make major investments in transportation, infrastructure, state Medicaid and other health care programs, education and housing assistance, and energy-efficiency projects.",house_2009.csv,
2009,Senate,111,1,4,H.R.,2,HR2-111,Children's Health Insurance Program Reauthorization Act of 2009,passage,2009-01-29,Passed,66,32,Y,Y=Right; N=Wrong,31,https://voteview.com/rollcall/RS1110031,,5,"Since the Children's Health Insurance Program (CHIP) was enacted in 1997 with broad bipartisan support, the number of uninsured children has dropped by one-third, even as the rate of uninsured adults has increased steadily. The CHIP reauthorization bill preserves coverage for more than 6 million children while extending coverage to nearly 4 million more uninsured children.",senate_2009.csv,
2009,Senate,111,1,5,H.R.,1,HR1-111,American Recovery and Reinvestment Act of 2009,passage,2009-02-10,Passed,61,37,Y,Y=Right; N=Wrong,61,https://voteview.com/rollcall/RS1110061,"match not forced by the (date, tally) key alone; the rivals were separated by the kind of vote the scorecard describes, and only one of them is that kind",5,"As a first priority of the Obama administration and a key step toward rebuilding an economy that works for all Americans, the Senate passed the American Recovery and Reinvestment Act. The investment provisions of the bill are specifically targeted to creating and maintaining jobs, and make major investments in transportation, infrastructure, state Medicaid and other health care programs, education and housing assistance, and energy-efficiency projects.",senate_2009.csv,
2009,Senate,111,1,6,S.,160,S160-111,District of Columbia House Voting Rights Act of 2009,cloture,2009-02-24,Agreed to,62,34,Y,Y=Right; N=Wrong,65,https://voteview.com/rollcall/RS1110065,"result 'Rejected' -> 'Agreed to', which follows the roll call ('Cloture on the Motion to Proceed Agreed to') and the collection's convention for a cloture",6,"Republicans filibustered the District of Columbia House Voting Rights Act, which would allow the delegate elected by the citizens of Washington, D.C., to vote in the House of Representatives. S. 160 would also increase the number of U.S. representatives from the state of Utah. U.S. citizens who live in the nation's capital serve in the armed forces, pay federal taxes and sit on federal juries, yet they have no voting representation in the U.S. Congress. The Senate voted to invoke cloture and end the filibuster.",senate_2009.csv,
2009,Senate,111,1,7,,,,Confirmation of Hilda Solis for Secretary of Labor,confirmation,2009-02-24,Passed,80,17,Y,Y=Right; N=Wrong,66,https://voteview.com/rollcall/RS1110066,,6,"More than two months after being nominated, the Senate held a vote to confirm Hilda Solis as Secretary of Labor.",senate_2009.csv,
2009,House,111,1,5,H.R.,1105,HR1105-111,"Omnibus Appropriations Act, 2009",passage,2009-02-25,Passed,245,178,Y,Y=Right; N=Wrong,85,https://voteview.com/rollcall/RH1110085,,1,"The omnibus spending bill combines nine funding bills for several federal agencies, including the Department of Labor and Department of Education. The bill included funding for critical labor and health and safety programs and would fund government operations through Sept. 30, 2009.",house_2009.csv,
2009,House,111,1,6,H.R.,1106,HR1106-111,The Helping Families Save Their Homes Act of 2009,passage,2009-03-05,Passed,234,191,Y,Y=Right; N=Wrong,103,https://voteview.com/rollcall/RH1110103,,2,"The Helping Families Save Their Homes Act of 2009 will, among other provisions, allow bankruptcy judges to modify mortgage loans for distressed homeowners. This provision is a logical fix to assist thousands of working families to restructure their home mortgages much in the same way as investors and those who have second homes do now.",house_2009.csv,
2009,Senate,111,1,8,H.R.,1105,HR1105-111,Amendment to Prohibit Employee Notice of Rights,amendment,2009-03-10,Rejected,38,59,N,Y=Wrong; N=Right,91,https://voteview.com/rollcall/RS1110091,,6,"During the debate on the omnibus spending bill, the Senate rejected an amendment by Sen. John Cornyn (R-Texas) that would have blocked an Obama Administration directive requiring federal contractors to post notices in their workplace explaining workers' rights.",senate_2009.csv,
2009,Senate,111,1,9,H.R.,1105,HR1105-111,"Omnibus Appropriations Act, 2009",cloture,2009-03-10,Agreed to,62,35,Y,Y=Right; N=Wrong,96,https://voteview.com/rollcall/RS1110096,,6,"The omnibus spending bill combined nine funding bills for several federal agencies, including the Department of Labor and Department of Education. The bill included funding for critical labor, health and safety programs and would fund government operations through Sept. 30, 2009. The Senate voted to end a Republican filibuster.",senate_2009.csv,
2009,House,111,1,7,H.R.,1262,HR1262-111,Amendment to Repeal Prevailing Wage Laws,amendment,2009-03-12,Rejected,140,284,N,Y=Wrong; N=Right,121,https://voteview.com/rollcall/RH1110121,,2,This amendment by Rep. Connie Mack (R-Fla.) to the TK TK would have repealed Davis-Bacon coverage for projects funded under this bill. The Davis-Bacon Act requires companies to pay construction workers locally prevailing wages on federally funded projects. The amendment failed.,house_2009.csv,
2009,Senate,111,1,10,S.Con.Res.,13,SCONRES13-111,"Amendment to Establish a Task Force to Cut Social Security, Medicare and Medicaid",amendment,2009-04-01,Rejected,44,54,N,Y=Wrong; N=Right,123,https://voteview.com/rollcall/RS1110123,"not forced by the (date, tally) key: rolls 123 and 127 are both 44-54 amendments to S.Con.Res. 13 that day. Roll 123 is 'To establish a deficit-neutral reserve fund to address our Nations long term fiscal problems' - the Gregg fiscal task force this record describes; roll 127 is about comparative effectiveness research",6,"During the budget debate, the Senate rejected an amendment by Sen. Judd Gregg (R-N.H.) to establish a task force to review our country's ""long-term fiscal imbalances."" The premise of this amendment was that entitlement programs, like Social Security, must be cut. Furthermore, Congress would be forced to consider any task force recommendations from the task force under Fast Track procedures (without any amendments), effectively outsourcing significant legislative recommendations to an outside body without accountability.",senate_2009.csv,
2009,Senate,111,1,11,S.Con.Res.,13,SCONRES13-111,FY2010 Budget Resolution,budget resolution,2009-04-02,Passed,55,43,Y,Y=Right; N=Wrong,154,https://voteview.com/rollcall/RS1110154,,6,"The Senate budget resolution increased discretionary spending by $490 billion over five years—restoring funding to housing, education, job training, and safety and health care programs that had been consistently cut during the past eight years. The resolution also provided a reserve fund for health care reform, education reform and a ""cap-and-trade"" program to cut the nation's emissions of carbon dioxide and other greenhouse gases.",senate_2009.csv,
2009,House,111,1,8,S.Con.Res.,13,SCONRES13-111,Joint FY2010 Budget Resolution,conference report,2009-04-29,Adopted,233,193,Y,Y=Right; N=Wrong,215,https://voteview.com/rollcall/RH1110215,"bill number: the scorecard prints S.Con.Res. 16, which drew no roll call at all in the 111th House. The FY2010 budget resolution conference report is S.Con.Res. 13, roll 215, at the record's own 233-193 on 29 Apr 2009; bill number: the scorecard prints S.Con.Res. 16; roll 215 is on S.Con.Res. 13. bill_number follows the roll call and the description keeps the scorecard's words; vote_question 'budget resolution' -> 'conference report': the roll call's own question is 'On Agreeing to the Conference Report'. The scorecard's value was inferred from its prose, which the 11 Aug 2026 review measured at ~8% wrong; result 'Passed' -> 'Adopted', which follows the roll call ('Passed') and the collection's convention for a conference report",2,"The House and Senate jointly agreed to $3.56 trillion budget resolution for fiscal year 2010. The resolution allows modest increases in funding to housing, education, job training, safety and health care programs that have been consistently cut during the past eight years. The resolution assumes $764 billion in tax cuts over five years, including an extension of the 2001 and 2003 tax cuts for households earning less than $250,000 annually, a three-year adjustment to prevent additional taxpayers from paying the alternative minimum tax and a permanent extension of the 2009 estate tax cuts. It also establishes reserve funds for health care reform and climate change legislation to reduce the nation's emission of carbon dioxide and other greenhouse gases.",house_2009.csv,
2009,House,111,1,9,H.R.,1913,HR1913-111,Local Law Enforcement Hate Crimes Prevention Act of 2009,passage,2009-04-29,Passed,249,175,Y,Y=Right; N=Wrong,222,https://voteview.com/rollcall/RH1110222,,2,"Passage of the bill that would expand federal hate crimes law to cover those based on sexual orientation, gender or disability. The bill would authorize $5 million annually in fiscal 2010 and 2011 for grants to state, local and tribal law enforcement agencies to investigate and prosecute hate crimes. It would authorize unspecified sums in fiscal 2010 through 2012 for the Justice Department to hire additional law enforcement personnel to prevent and respond to federal hate crimes.",house_2009.csv,
2009,House,111,1,10,H.R.,627,HR627-111,Credit CARD Act of 2009,passage,2009-04-30,Passed,357,70,Y,Y=Right; N=Wrong,227,https://voteview.com/rollcall/RH1110227,,2,"The legislation would impose restrictions on credit card company lending practices, including when companies could increase annual percentage interest rates retroactively on an existing balance. It expands a number of disclosure requirements for credit card companies and restricts the ability of credit card companies to change the terms of an account after it has been established.",house_2009.csv,
2009,Senate,111,1,12,S.,896,S896-111,Amendment to Provide Foreclosure Relief,amendment,2009-04-30,Rejected,45,51,Y,Y=Right; N=Wrong,174,https://voteview.com/rollcall/RS1110174,,7,"During the debate on the Helping Families Save Their Homes Act, Sen. Richard Durbin (D-Ill.) offered an amendment that would have allowed bankruptcy judges to modify home mortgages on terms that could allow thousands of homeowners facing foreclosure to keep their homes. Many mortgage lenders have been slow or failed to modify existing loans, despite many borrowers receiving loans based on false, misleading and predatory lending practices.",senate_2009.csv,
2009,House,111,1,11,H.R.,2187,HR2187-111,21st Century Green High-Performing Public School Facilities Act,passage,2009-05-14,Passed,275,155,Y,Y=Right; N=Wrong,258,https://voteview.com/rollcall/RH1110258,,2,"The 21st Century Green High-Performing Public Schools Facilities Act provides $6.4 billion in direct investment for critical school repairs and to encourage energy efficiency. The bill also creates good jobs in the construction industry and stimulates local, state and regional economic activity during the current economic downturn.",house_2009.csv,
2009,Senate,111,1,13,H.R.,627,HR627-111,Credit CARD Act of 2009,passage,2009-05-19,Passed,90,5,Y,Y=Right; N=Wrong,194,https://voteview.com/rollcall/RS1110194,,7,"The legislation would impose restrictions on credit card company lending practices, including when companies could increase annual percentage interest rates retroactively on an existing balance. It expands a number of disclosure requirements for credit card companies and restricts the ability of credit card companies to change the terms of an account after it has been established.",senate_2009.csv,
2009,House,111,1,12,H.R.,915,HR915-111,FAA Reauthorization Act of 2009,passage,2009-05-21,Passed,277,136,Y,Y=Right; N=Wrong,290,https://voteview.com/rollcall/RH1110290,,3,"The Federal Aviation Administration (FAA) reauthorization bill invests in technology and the nation's airports, creates good jobs and strengthen workers' rights.",house_2009.csv,
2009,House,111,1,13,H.R.,626,HR626-111,Federal Employees Paid Parental Leave Act of 2009,passage,2009-06-04,Passed,258,154,Y,Y=Right; N=Wrong,309,https://voteview.com/rollcall/RH1110309,,3,"The bill provides four weeks of paid parental leave to federal employees to care for the birth or adoption of a child. Without the bill, federal workers must use accrued annual or sick leave if they want to receive pay for any of the time that they are out on parental leave. This policy is particularly difficult for newer, younger employees who have not accrued much leave or employees who have used up their leave.",house_2009.csv,
